XR,R,G,bestF,avgF
3,31,6,90.0,84.504
3,31,7,90.0,84.944
3,31,8,90.0,85.362
3,31,9,90.0,85.692
3,31,10,90.0,85.986
3,31,11,90.0,86.204
3,31,12,90.0,86.484
3,31,13,90.0,86.682
3,31,14,90.0,86.876
3,31,15,90.0,87.07
3,31,16,90.0,87.246
3,31,17,90.0,87.382
3,31,18,90.0,87.498
3,31,19,90.0,87.64
3,31,20,90.0,87.75
3,31,21,90.0,87.836
3,31,22,90.0,87.926
3,31,23,90.0,87.99
3,31,24,90.0,88.042
3,31,25,90.0,88.124
3,31,26,90.0,88.182
3,31,27,90.0,88.232
3,31,28,90.0,88.276
3,31,29,90.0,88.332
3,31,30,90.0,88.37
3,31,31,90.0,88.422
3,31,32,90.0,88.468
3,31,33,90.0,88.51
3,31,34,90.0,88.55
3,31,35,90.0,88.582
3,31,36,90.0,88.61
3,31,37,90.0,88.624
3,31,38,90.0,88.648
3,31,39,90.0,88.682
3,31,40,90.0,88.702
3,31,41,91.0,88.738
3,32,0,89.0,79.658
3,32,1,89.0,80.962
3,32,2,89.0,82.08
3,32,3,89.0,82.952
3,32,4,89.0,83.706
3,32,5,89.0,84.246
3,32,6,89.0,84.754
3,32,7,90.0,85.198
3,32,8,90.0,85.584
3,32,9,90.0,85.914
3,32,10,90.0,86.156
3,32,11,90.0,86.432
3,32,12,90.0,86.684
3,32,13,90.0,86.886
3,32,14,91.0,87.092
3,33,0,88.0,79.458
3,33,1,88.0,80.964
3,33,2,89.0,82.056
3,33,3,89.0,82.928
3,33,4,89.0,83.586
3,33,5,89.0,84.182
3,33,6,89.0,84.692
3,33,7,90.0,85.16
3,33,8,90.0,85.518
3,33,9,90.0,85.852
3,33,10,90.0,86.104
3,33,11,91.0,86.374
3,34,0,88.0,79.698
3,34,1,88.0,81.09
3,34,2,88.0,82.286
3,34,3,89.0,83.014
3,34,4,90.0,83.74
3,34,5,90.0,84.346
3,34,6,90.0,84.87
3,34,7,90.0,85.27
3,34,8,90.0,85.674
3,34,9,90.0,85.956
3,34,10,90.0,86.256
3,34,11,91.0,86.526
3,35,0,88.0,79.724
3,35,1,89.0,81.226
3,35,2,89.0,82.322
3,35,3,89.0,83.114
3,35,4,89.0,83.722
3,35,5,89.0,84.372
3,35,6,89.0,84.898
3,35,7,89.0,85.304
3,35,8,89.0,85.682
3,35,9,89.0,85.992
3,35,10,89.0,86.252
3,35,11,90.0,86.522
3,35,12,90.0,86.708
3,35,13,90.0,86.922
3,35,14,90.0,87.128
3,35,15,90.0,87.29
3,35,16,91.0,87.466
3,36,0,89.0,79.774
3,36,1,89.0,81.036
3,36,2,89.0,82.232
3,36,3,89.0,83.124
3,36,4,89.0,83.842
3,36,5,89.0,84.404
3,36,6,89.0,84.788
3,36,7,90.0,85.2
3,36,8,90.0,85.632
3,36,9,90.0,85.954
3,36,10,90.0,86.268
3,36,11,90.0,86.522
3,36,12,90.0,86.71
3,36,13,91.0,86.918
3,37,0,88.0,79.722
3,37,1,88.0,81.184
3,37,2,88.0,82.268
3,37,3,88.0,83.032
3,37,4,90.0,83.838
3,37,5,90.0,84.414
3,37,6,90.0,84.92
3,37,7,90.0,85.358
3,37,8,90.0,85.68
3,37,9,90.0,85.976
3,37,10,91.0,86.23
3,38,0,89.0,79.756
3,38,1,89.0,81.262
3,38,2,89.0,82.278
3,38,3,89.0,83.202
3,38,4,89.0,83.966
3,38,5,89.0,84.448
3,38,6,89.0,84.88
3,38,7,89.0,85.3
3,38,8,91.0,85.72
3,39,0,87.0,79.518
3,39,1,88.0,80.978
3,39,2,88.0,82.028
3,39,3,90.0,82.874
3,39,4,90.0,83.608
3,39,5,90.0,84.282
3,39,6,90.0,84.782
3,39,7,90.0,85.16
3,39,8,90.0,85.51
3,39,9,90.0,85.838
3,39,10,90.0,86.148
3,39,11,90.0,86.44
3,39,12,90.0,86.674
3,39,13,90.0,86.878
3,39,14,90.0,87.072
3,39,15,90.0,87.242
3,39,16,90.0,87.424
3,39,17,90.0,87.574
3,39,18,91.0,87.696
3,40,0,90.0,79.738
3,40,1,90.0,81.232
3,40,2,90.0,82.204
3,40,3,90.0,83.094
3,40,4,90.0,83.692
3,40,5,90.0,84.314
3,40,6,90.0,84.784
3,40,7,90.0,85.23
3,40,8,91.0,85.668
3,41,0,88.0,79.594
3,41,1,88.0,81.208
3,41,2,90.0,82.346
3,41,3,90.0,83.162
3,41,4,90.0,83.946
3,41,5,90.0,84.522
3,41,6,90.0,85.002
3,41,7,90.0,85.36
3,41,8,90.0,85.7
3,41,9,90.0,85.954
3,41,10,90.0,86.254
3,41,11,90.0,86.476
3,41,12,90.0,86.722
3,41,13,90.0,86.938
3,41,14,91.0,87.108
3,42,0,90.0,79.594
3,42,1,90.0,81.1
3,42,2,90.0,82.136
3,42,3,90.0,83.022
3,42,4,90.0,83.752
3,42,5,90.0,84.316
3,42,6,90.0,84.798
3,42,7,90.0,85.256
3,42,8,90.0,85.646
3,42,9,90.0,85.964
3,42,10,90.0,86.27
3,42,11,90.0,86.48
3,42,12,90.0,86.71
3,42,13,90.0,86.934
3,42,14,90.0,87.108
3,42,15,90.0,87.22
3,42,16,90.0,87.402
3,42,17,90.0,87.55
3,42,18,91.0,87.696
3,43,0,88.0,79.462
3,43,1,90.0,80.766
3,43,2,90.0,81.888
3,43,3,90.0,82.748
3,43,4,90.0,83.51
3,43,5,90.0,84.164
3,43,6,90.0,84.702
3,43,7,90.0,85.138
3,43,8,90.0,85.478
3,43,9,90.0,85.862
3,43,10,90.0,86.142
3,43,11,90.0,86.41
3,43,12,91.0,86.66
3,44,0,89.0,79.626
3,44,1,89.0,80.94
3,44,2,89.0,82.216
3,44,3,89.0,83.05
3,44,4,89.0,83.848
3,44,5,89.0,84.36
3,44,6,89.0,84.816
3,44,7,90.0,85.234
3,44,8,90.0,85.576
3,44,9,90.0,85.874
3,44,10,90.0,86.142
3,44,11,90.0,86.362
3,44,12,90.0,86.632
3,44,13,90.0,86.812
3,44,14,90.0,87.022
3,44,15,90.0,87.22
3,44,16,90.0,87.338
3,44,17,90.0,87.458
3,44,18,90.0,87.604
3,44,19,90.0,87.704
3,44,20,90.0,87.818
3,44,21,90.0,87.912
3,44,22,90.0,88.01
3,44,23,90.0,88.086
3,44,24,90.0,88.15
3,44,25,91.0,88.252
3,45,0,88.0,79.504
3,45,1,88.0,80.894
3,45,2,89.0,82.084
3,45,3,89.0,82.892
3,45,4,89.0,83.598
3,45,5,89.0,84.18
3,45,6,89.0,84.694
3,45,7,89.0,85.1
3,45,8,90.0,85.498
3,45,9,90.0,85.758
3,45,10,90.0,86.108
3,45,11,90.0,86.344
3,45,12,90.0,86.576
3,45,13,90.0,86.806
3,45,14,90.0,86.97
3,45,15,90.0,87.114
3,45,16,90.0,87.27
3,45,17,90.0,87.378
3,45,18,90.0,87.49
3,45,19,90.0,87.598
3,45,20,91.0,87.71
3,46,0,88.0,79.82
3,46,1,90.0,81.268
3,46,2,90.0,82.31
3,46,3,90.0,83.138
3,46,4,90.0,83.796
3,46,5,90.0,84.286
3,46,6,90.0,84.786
3,46,7,90.0,85.256
3,46,8,90.0,85.644
3,46,9,90.0,85.958
3,46,10,90.0,86.238
3,46,11,91.0,86.522
3,47,0,87.0,79.952
3,47,1,88.0,81.244
3,47,2,88.0,82.346
3,47,3,88.0,83.202
3,47,4,89.0,83.862
3,47,5,90.0,84.318
3,47,6,90.0,84.69
3,47,7,90.0,85.134
3,47,8,90.0,85.522
3,47,9,90.0,85.874
3,47,10,90.0,86.144
3,47,11,90.0,86.37
3,47,12,90.0,86.646
3,47,13,90.0,86.836
3,47,14,90.0,87.008
3,47,15,91.0,87.132
3,48,0,88.0,79.602
3,48,1,88.0,81.18
3,48,2,89.0,82.216
3,48,3,89.0,83.0
3,48,4,89.0,83.718
3,48,5,89.0,84.246
3,48,6,90.0,84.65
3,48,7,90.0,85.144
3,48,8,90.0,85.478
3,48,9,90.0,85.738
3,48,10,91.0,86.022
3,49,0,88.0,79.566
3,49,1,89.0,81.118
3,49,2,89.0,82.182
3,49,3,89.0,82.982
3,49,4,89.0,83.674
3,49,5,90.0,84.284
3,49,6,90.0,84.748
3,49,7,90.0,85.148
3,49,8,90.0,85.512
3,49,9,90.0,85.84
3,49,10,90.0,86.148
3,49,11,90.0,86.39
3,49,12,90.0,86.606
3,49,13,90.0,86.816
3,49,14,90.0,87.012
3,49,15,90.0,87.196
3,49,16,90.0,87.34
3,49,17,90.0,87.484
3,49,18,90.0,87.614
3,49,19,90.0,87.75
3,49,20,90.0,87.868
3,49,21,90.0,87.958
3,49,22,90.0,88.052
3,49,23,90.0,88.12
3,49,24,91.0,88.184
3,50,0,88.0,79.782
3,50,1,88.0,81.252
3,50,2,88.0,82.21
3,50,3,88.0,83.112
3,50,4,89.0,83.862
3,50,5,89.0,84.41
3,50,6,90.0,84.822
3,50,7,90.0,85.276
3,50,8,90.0,85.636
3,50,9,90.0,85.94
3,50,10,90.0,86.26
3,50,11,90.0,86.534
3,50,12,91.0,86.724
3,51,0,87.0,79.796
3,51,1,89.0,81.254
3,51,2,89.0,82.294
3,51,3,89.0,83.136
3,51,4,90.0,83.848
3,51,5,90.0,84.472
3,51,6,90.0,84.994
3,51,7,90.0,85.39
3,51,8,90.0,85.788
3,51,9,90.0,86.128
3,51,10,90.0,86.404
3,51,11,90.0,86.694
3,51,12,90.0,86.928
3,51,13,90.0,87.072
3,51,14,90.0,87.248
3,51,15,90.0,87.408
3,51,16,90.0,87.556
3,51,17,90.0,87.676
3,51,18,90.0,87.794
3,51,19,90.0,87.88
3,51,20,91.0,87.982
3,52,0,89.0,79.628
3,52,1,89.0,80.978
3,52,2,89.0,82.016
3,52,3,89.0,83.03
3,52,4,89.0,83.76
3,52,5,89.0,84.268
3,52,6,89.0,84.834
3,52,7,89.0,85.248
3,52,8,90.0,85.584
3,52,9,90.0,85.922
3,52,10,91.0,86.212
3,53,0,90.0,79.67
3,53,1,90.0,81.212
3,53,2,90.0,82.288
3,53,3,90.0,83.092
3,53,4,90.0,83.754
3,53,5,90.0,84.294
3,53,6,90.0,84.794
3,53,7,90.0,85.286
3,53,8,90.0,85.602
3,53,9,90.0,85.928
3,53,10,90.0,86.212
3,53,11,90.0,86.432
3,53,12,90.0,86.656
3,53,13,90.0,86.87
3,53,14,91.0,87.078
3,54,0,88.0,79.746
3,54,1,89.0,81.276
3,54,2,89.0,82.216
3,54,3,89.0,83.014
3,54,4,89.0,83.756
3,54,5,89.0,84.316
3,54,6,89.0,84.828
3,54,7,89.0,85.286
3,54,8,89.0,85.672
3,54,9,90.0,85.958
3,54,10,90.0,86.232
3,54,11,90.0,86.486
3,54,12,90.0,86.74
3,54,13,90.0,86.918
3,54,14,90.0,87.096
3,54,15,90.0,87.284
3,54,16,90.0,87.42
3,54,17,90.0,87.538
3,54,18,90.0,87.676
3,54,19,90.0,87.774
3,54,20,90.0,87.892
3,54,21,90.0,87.988
3,54,22,90.0,88.044
3,54,23,90.0,88.094
3,54,24,90.0,88.164
3,54,25,90.0,88.256
3,54,26,91.0,88.316
3,55,0,89.0,79.782
3,55,1,89.0,81.384
3,55,2,89.0,82.344
3,55,3,89.0,83.186
3,55,4,90.0,83.916
3,55,5,90.0,84.53
3,55,6,90.0,85.032
3,55,7,90.0,85.458
3,55,8,90.0,85.822
3,55,9,90.0,86.114
3,55,10,90.0,86.392
3,55,11,90.0,86.684
3,55,12,90.0,86.89
3,55,13,91.0,87.082
3,56,0,87.0,79.48
3,56,1,88.0,80.914
3,56,2,88.0,82.156
3,56,3,89.0,83.002
3,56,4,90.0,83.8
3,56,5,90.0,84.486
3,56,6,90.0,84.958
3,56,7,90.0,85.364
3,56,8,90.0,85.676
3,56,9,90.0,86.024
3,56,10,90.0,86.262
3,56,11,90.0,86.494
3,56,12,90.0,86.698
3,56,13,90.0,86.894
3,56,14,90.0,87.056
3,56,15,90.0,87.228
3,56,16,90.0,87.398
3,56,17,90.0,87.546
3,56,18,90.0,87.658
3,56,19,90.0,87.754
3,56,20,90.0,87.854
3,56,21,90.0,87.934
3,56,22,91.0,87.992
3,57,0,89.0,79.586
3,57,1,89.0,80.97
3,57,2,89.0,82.11
3,57,3,89.0,83.064
3,57,4,89.0,83.746
3,57,5,89.0,84.426
3,57,6,89.0,84.898
3,57,7,89.0,85.328
3,57,8,89.0,85.732
3,57,9,90.0,86.088
3,57,10,90.0,86.412
3,57,11,90.0,86.684
3,57,12,90.0,86.886
3,57,13,91.0,87.098
3,58,0,88.0,80.084
3,58,1,88.0,81.496
3,58,2,88.0,82.448
3,58,3,89.0,83.214
3,58,4,89.0,83.82
3,58,5,89.0,84.432
3,58,6,90.0,84.976
3,58,7,90.0,85.45
3,58,8,90.0,85.746
3,58,9,90.0,85.99
3,58,10,90.0,86.226
3,58,11,90.0,86.49
3,58,12,90.0,86.682
3,58,13,90.0,86.868
3,58,14,90.0,87.06
3,58,15,90.0,87.222
3,58,16,91.0,87.39
3,59,0,89.0,79.702
3,59,1,89.0,81.154
3,59,2,89.0,82.242
3,59,3,89.0,83.092
3,59,4,89.0,83.798
3,59,5,89.0,84.42
3,59,6,89.0,84.97
3,59,7,89.0,85.442
3,59,8,90.0,85.746
3,59,9,90.0,86.058
3,59,10,90.0,86.394
3,59,11,90.0,86.62
3,59,12,90.0,86.846
3,59,13,90.0,87.028
3,59,14,91.0,87.184
3,60,0,88.0,79.432
3,60,1,88.0,80.892
3,60,2,89.0,82.064
3,60,3,89.0,82.888
3,60,4,89.0,83.552
3,60,5,89.0,84.172
3,60,6,90.0,84.632
3,60,7,90.0,85.11
3,60,8,90.0,85.53
3,60,9,90.0,85.87
3,60,10,90.0,86.17
3,60,11,90.0,86.38
3,60,12,90.0,86.586
3,60,13,90.0,86.782
3,60,14,90.0,86.924
3,60,15,90.0,87.132
3,60,16,90.0,87.278
3,60,17,90.0,87.424
3,60,18,90.0,87.548
3,60,19,90.0,87.666
3,60,20,90.0,87.762
3,60,21,90.0,87.85
3,60,22,90.0,87.948
3,60,23,90.0,88.048
3,60,24,90.0,88.108
3,60,25,91.0,88.166
3,61,0,89.0,79.618
3,61,1,89.0,81.09
3,61,2,89.0,82.182
3,61,3,89.0,83.068
3,61,4,89.0,83.728
3,61,5,90.0,84.296
3,61,6,91.0,84.76
3,62,0,89.0,79.332
3,62,1,89.0,80.714
3,62,2,89.0,81.864
3,62,3,89.0,82.856
3,62,4,89.0,83.63
3,62,5,90.0,84.268
3,62,6,90.0,84.84
3,62,7,90.0,85.31
3,62,8,90.0,85.688
3,62,9,90.0,86.03
3,62,10,90.0,86.338
3,62,11,90.0,86.602
3,62,12,90.0,86.814
3,62,13,91.0,87.004
3,63,0,89.0,79.606
3,63,1,89.0,80.916
3,63,2,89.0,82.056
3,63,3,89.0,82.962
3,63,4,90.0,83.692
3,63,5,90.0,84.236
3,63,6,90.0,84.716
3,63,7,90.0,85.096
3,63,8,90.0,85.42
3,63,9,90.0,85.744
3,63,10,90.0,86.01
3,63,11,90.0,86.252
3,63,12,90.0,86.508
3,63,13,90.0,86.732
3,63,14,90.0,86.902
3,63,15,90.0,87.048
3,63,16,90.0,87.192
3,63,17,90.0,87.36
3,63,18,90.0,87.484
3,63,19,90.0,87.608
3,63,20,90.0,87.728
3,63,21,90.0,87.836
3,63,22,90.0,87.944
3,63,23,90.0,88.022
3,63,24,90.0,88.1
3,63,25,90.0,88.14
3,63,26,90.0,88.208
3,63,27,90.0,88.26
3,63,28,90.0,88.324
3,63,29,90.0,88.374
3,63,30,91.0,88.416
3,64,0,89.0,79.6
3,64,1,89.0,81.086
3,64,2,89.0,82.134
3,64,3,89.0,82.924
3,64,4,90.0,83.632
3,64,5,90.0,84.274
3,64,6,90.0,84.716
3,64,7,90.0,85.232
3,64,8,90.0,85.594
3,64,9,90.0,85.918
3,64,10,90.0,86.16
3,64,11,90.0,86.388
3,64,12,90.0,86.642
3,64,13,90.0,86.81
3,64,14,90.0,87.01
3,64,15,90.0,87.158
3,64,16,90.0,87.3
3,64,17,90.0,87.442
3,64,18,90.0,87.552
3,64,19,90.0,87.658
3,64,20,90.0,87.754
3,64,21,90.0,87.842
3,64,22,90.0,87.948
3,64,23,90.0,88.016
3,64,24,91.0,88.09
3,65,0,88.0,79.468
3,65,1,90.0,80.958
3,65,2,90.0,82.094
3,65,3,90.0,83.068
3,65,4,90.0,83.79
3,65,5,90.0,84.292
3,65,6,90.0,84.866
3,65,7,90.0,85.32
3,65,8,90.0,85.684
3,65,9,90.0,85.962
3,65,10,90.0,86.238
3,65,11,90.0,86.454
3,65,12,91.0,86.674
3,66,0,88.0,79.808
3,66,1,88.0,81.222
3,66,2,89.0,82.396
3,66,3,89.0,83.258
3,66,4,89.0,83.978
3,66,5,89.0,84.424
3,66,6,89.0,84.914
3,66,7,89.0,85.278
3,66,8,89.0,85.7
3,66,9,89.0,86.04
3,66,10,90.0,86.344
3,66,11,90.0,86.568
3,66,12,90.0,86.764
3,66,13,90.0,86.952
3,66,14,90.0,87.122
3,66,15,90.0,87.286
3,66,16,90.0,87.424
3,66,17,90.0,87.524
3,66,18,91.0,87.656
3,67,0,88.0,79.592
3,67,1,88.0,81.042
3,67,2,88.0,82.232
3,67,3,88.0,83.006
3,67,4,89.0,83.702
3,67,5,89.0,84.262
3,67,6,90.0,84.8
3,67,7,90.0,85.222
3,67,8,90.0,85.62
3,67,9,90.0,85.89
3,67,10,90.0,86.184
3,67,11,90.0,86.428
3,67,12,90.0,86.622
3,67,13,90.0,86.83
3,67,14,90.0,87.012
3,67,15,91.0,87.188
3,68,0,90.0,79.666
3,68,1,90.0,81.104
3,68,2,90.0,82.222
3,68,3,90.0,83.148
3,68,4,90.0,83.722
3,68,5,90.0,84.26
3,68,6,91.0,84.77
3,69,0,88.0,79.454
3,69,1,89.0,81.082
3,69,2,89.0,82.312
3,69,3,89.0,83.144
3,69,4,89.0,83.804
3,69,5,89.0,84.392
3,69,6,89.0,84.798
3,69,7,89.0,85.206
3,69,8,89.0,85.596
3,69,9,89.0,85.894
3,69,10,89.0,86.202
3,69,11,91.0,86.474
3,70,0,88.0,79.708
3,70,1,88.0,81.078
3,70,2,88.0,82.274
3,70,3,88.0,83.224
3,70,4,89.0,83.922
3,70,5,90.0,84.496
3,70,6,90.0,85.048
3,70,7,90.0,85.39
3,70,8,90.0,85.724
3,70,9,90.0,86.022
3,70,10,90.0,86.256
3,70,11,91.0,86.504
3,71,0,89.0,79.58
3,71,1,89.0,80.956
3,71,2,89.0,82.024
3,71,3,89.0,82.862
3,71,4,89.0,83.586
3,71,5,90.0,84.21
3,71,6,90.0,84.652
3,71,7,90.0,85.052
3,71,8,90.0,85.444
3,71,9,90.0,85.782
3,71,10,90.0,86.044
3,71,11,90.0,86.312
3,71,12,90.0,86.546
3,71,13,90.0,86.804
3,71,14,90.0,86.964
3,71,15,90.0,87.11
3,71,16,90.0,87.244
3,71,17,90.0,87.418
3,71,18,90.0,87.556
3,71,19,90.0,87.664
3,71,20,90.0,87.752
3,71,21,91.0,87.878
3,72,0,87.0,79.52
3,72,1,88.0,80.93
3,72,2,88.0,82.076
3,72,3,88.0,82.892
3,72,4,89.0,83.752
3,72,5,89.0,84.284
3,72,6,89.0,84.77
3,72,7,90.0,85.198
3,72,8,90.0,85.55
3,72,9,90.0,85.806
3,72,10,90.0,86.108
3,72,11,90.0,86.37
3,72,12,90.0,86.632
3,72,13,91.0,86.848
3,73,0,90.0,79.622
3,73,1,90.0,81.036
3,73,2,90.0,82.116
3,73,3,90.0,82.984
3,73,4,90.0,83.738
3,73,5,90.0,84.276
3,73,6,90.0,84.746
3,73,7,90.0,85.124
3,73,8,91.0,85.518
3,74,0,88.0,79.812
3,74,1,88.0,81.27
3,74,2,88.0,82.284
3,74,3,91.0,83.058
3,75,0,88.0,79.19
3,75,1,89.0,80.858
3,75,2,89.0,81.982
3,75,3,89.0,82.79
3,75,4,89.0,83.478
3,75,5,89.0,84.07
3,75,6,90.0,84.624
3,75,7,90.0,85.046
3,75,8,90.0,85.432
3,75,9,90.0,85.73
3,75,10,90.0,86.042
3,75,11,91.0,86.282
3,76,0,87.0,79.486
3,76,1,88.0,80.958
3,76,2,89.0,82.08
3,76,3,89.0,82.972
3,76,4,89.0,83.63
3,76,5,89.0,84.204
3,76,6,89.0,84.752
3,76,7,91.0,85.158
3,77,0,88.0,79.612
3,77,1,88.0,80.994
3,77,2,89.0,82.048
3,77,3,89.0,82.976
3,77,4,89.0,83.74
3,77,5,89.0,84.338
3,77,6,89.0,84.836
3,77,7,89.0,85.262
3,77,8,90.0,85.658
3,77,9,90.0,85.998
3,77,10,90.0,86.266
3,77,11,90.0,86.5
3,77,12,91.0,86.694
3,78,0,89.0,79.604
3,78,1,89.0,81.022
3,78,2,89.0,82.11
3,78,3,89.0,83.008
3,78,4,89.0,83.706
3,78,5,89.0,84.294
3,78,6,89.0,84.744
3,78,7,89.0,85.134
3,78,8,89.0,85.498
3,78,9,89.0,85.838
3,78,10,89.0,86.134
3,78,11,90.0,86.34
3,78,12,90.0,86.586
3,78,13,90.0,86.788
3,78,14,91.0,86.938
3,79,0,88.0,79.638
3,79,1,88.0,81.04
3,79,2,88.0,82.108
3,79,3,89.0,82.982
3,79,4,89.0,83.67
3,79,5,89.0,84.196
3,79,6,89.0,84.784
3,79,7,89.0,85.236
3,79,8,89.0,85.572
3,79,9,90.0,85.816
3,79,10,90.0,86.1
3,79,11,90.0,86.41
3,79,12,90.0,86.626
3,79,13,90.0,86.872
3,79,14,91.0,87.078
3,80,0,88.0,79.718
3,80,1,88.0,81.052
3,80,2,90.0,82.15
3,80,3,90.0,83.034
3,80,4,90.0,83.792
3,80,5,90.0,84.378
3,80,6,90.0,84.87
3,80,7,90.0,85.29
3,80,8,90.0,85.664
3,80,9,90.0,86.028
3,80,10,90.0,86.28
3,80,11,90.0,86.496
3,80,12,90.0,86.726
3,80,13,90.0,86.974
3,80,14,91.0,87.162
3,81,0,88.0,79.508
3,81,1,89.0,81.066
3,81,2,89.0,82.282
3,81,3,89.0,83.158
3,81,4,89.0,83.874
3,81,5,89.0,84.462
3,81,6,89.0,84.93
3,81,7,90.0,85.38
3,81,8,90.0,85.752
3,81,9,90.0,86.064
3,81,10,90.0,86.316
3,81,11,90.0,86.552
3,81,12,90.0,86.81
3,81,13,90.0,86.982
3,81,14,90.0,87.146
3,81,15,90.0,87.332
3,81,16,90.0,87.494
3,81,17,90.0,87.618
3,81,18,91.0,87.74
3,82,0,88.0,79.56
3,82,1,88.0,81.05
3,82,2,89.0,82.162
3,82,3,89.0,83.014
3,82,4,89.0,83.792
3,82,5,89.0,84.452
3,82,6,89.0,84.91
3,82,7,90.0,85.34
3,82,8,91.0,85.776
3,83,0,88.0,79.62
3,83,1,88.0,81.054
3,83,2,88.0,82.262
3,83,3,89.0,83.12
3,83,4,89.0,83.744
3,83,5,90.0,84.45
3,83,6,90.0,84.946
3,83,7,90.0,85.326
3,83,8,90.0,85.716
3,83,9,90.0,85.986
3,83,10,90.0,86.254
3,83,11,90.0,86.492
3,83,12,90.0,86.774
3,83,13,90.0,87.022
3,83,14,90.0,87.158
3,83,15,90.0,87.324
3,83,16,90.0,87.46
3,83,17,90.0,87.562
3,83,18,91.0,87.668
3,84,0,89.0,79.45
3,84,1,89.0,80.99
3,84,2,89.0,82.072
3,84,3,89.0,83.006
3,84,4,89.0,83.684
3,84,5,89.0,84.266
3,84,6,89.0,84.786
3,84,7,89.0,85.292
3,84,8,90.0,85.684
3,84,9,90.0,86.0
3,84,10,90.0,86.258
3,84,11,90.0,86.494
3,84,12,90.0,86.702
3,84,13,90.0,86.876
3,84,14,90.0,87.044
3,84,15,90.0,87.262
3,84,16,90.0,87.382
3,84,17,90.0,87.518
3,84,18,90.0,87.638
3,84,19,90.0,87.726
3,84,20,90.0,87.832
3,84,21,90.0,87.928
3,84,22,91.0,88.026
3,85,0,89.0,79.704
3,85,1,89.0,81.02
3,85,2,89.0,82.196
3,85,3,89.0,83.092
3,85,4,91.0,83.772
3,86,0,88.0,79.76
3,86,1,88.0,81.278
3,86,2,89.0,82.316
3,86,3,89.0,83.244
3,86,4,89.0,83.976
3,86,5,90.0,84.564
3,86,6,90.0,84.99
3,86,7,91.0,85.432
3,87,0,88.0,79.542
3,87,1,89.0,81.106
3,87,2,91.0,82.154
3,88,0,89.0,79.552
3,88,1,89.0,80.85
3,88,2,89.0,81.956
3,88,3,90.0,82.792
3,88,4,90.0,83.606
3,88,5,90.0,84.198
3,88,6,90.0,84.736
3,88,7,90.0,85.208
3,88,8,90.0,85.544
3,88,9,91.0,85.868
3,89,0,89.0,79.496
3,89,1,89.0,80.868
3,89,2,89.0,82.1
3,89,3,89.0,82.986
3,89,4,89.0,83.738
3,89,5,89.0,84.34
3,89,6,89.0,84.838
3,89,7,90.0,85.224
3,89,8,91.0,85.604
3,90,0,88.0,79.724
3,90,1,88.0,81.218
3,90,2,88.0,82.254
3,90,3,90.0,83.166
3,90,4,90.0,83.854
3,90,5,90.0,84.446
3,90,6,90.0,85.014
3,90,7,90.0,85.408
3,90,8,90.0,85.762
3,90,9,90.0,86.018
3,90,10,91.0,86.286
3,91,0,88.0,79.616
3,91,1,89.0,80.942
3,91,2,89.0,82.016
3,91,3,89.0,82.874
3,91,4,89.0,83.64
3,91,5,90.0,84.19
3,91,6,90.0,84.672
3,91,7,90.0,85.098
3,91,8,90.0,85.41
3,91,9,90.0,85.844
3,91,10,90.0,86.122
3,91,11,90.0,86.388
3,91,12,90.0,86.562
3,91,13,90.0,86.788
3,91,14,90.0,86.946
3,91,15,91.0,87.126
3,92,0,89.0,79.846
3,92,1,89.0,81.258
3,92,2,89.0,82.368
3,92,3,89.0,83.198
3,92,4,89.0,83.91
3,92,5,89.0,84.49
3,92,6,89.0,85.04
3,92,7,89.0,85.42
3,92,8,90.0,85.724
3,92,9,90.0,86.076
3,92,10,90.0,86.384
3,92,11,90.0,86.606
3,92,12,90.0,86.882
3,92,13,90.0,87.06
3,92,14,91.0,87.228
3,93,0,88.0,79.594
3,93,1,88.0,80.956
3,93,2,88.0,82.124
3,93,3,88.0,82.974
3,93,4,88.0,83.622
3,93,5,89.0,84.262
3,93,6,89.0,84.816
3,93,7,89.0,85.196
3,93,8,90.0,85.554
3,93,9,90.0,85.814
3,93,10,90.0,86.082
3,93,11,90.0,86.324
3,93,12,90.0,86.548
3,93,13,90.0,86.77
3,93,14,90.0,86.948
3,93,15,90.0,87.096
3,93,16,90.0,87.288
3,93,17,90.0,87.478
3,93,18,90.0,87.632
3,93,19,90.0,87.79
3,93,20,90.0,87.902
3,93,21,91.0,87.994
3,94,0,89.0,79.338
3,94,1,89.0,80.768
3,94,2,89.0,81.83
3,94,3,89.0,82.746
3,94,4,89.0,83.48
3,94,5,89.0,84.054
3,94,6,89.0,84.504
3,94,7,90.0,85.044
3,94,8,90.0,85.462
3,94,9,90.0,85.792
3,94,10,90.0,86.052
3,94,11,90.0,86.362
3,94,12,90.0,86.506
3,94,13,91.0,86.73
3,95,0,89.0,79.42
3,95,1,89.0,80.806
3,95,2,89.0,81.952
3,95,3,89.0,82.97
3,95,4,89.0,83.716
3,95,5,90.0,84.294
3,95,6,90.0,84.748
3,95,7,90.0,85.172
3,95,8,90.0,85.554
3,95,9,90.0,85.862
3,95,10,91.0,86.158
3,96,0,88.0,79.924
3,96,1,88.0,81.338
3,96,2,90.0,82.336
3,96,3,90.0,83.168
3,96,4,90.0,83.746
3,96,5,90.0,84.212
3,96,6,90.0,84.744
3,96,7,90.0,85.178
3,96,8,91.0,85.564
3,97,0,88.0,79.726
3,97,1,88.0,80.988
3,97,2,88.0,82.112
3,97,3,89.0,82.968
